Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1776,12/1/2024,12/6/2024,CUST591,Tripti Bose,Corporate,PROD179,Rice Bag,Grocery,South,Manipur,Pali,5,6420,15,27285,21420.15,5864.85,UPI,Delivered,Dutta Ltd,joshuamukhopadhyay@tailor.net,42,No,0
ORD1777,30-10-2024,31-10-2024,CUST784,Amol Dugal,Corporate,PROD703,Headphones,Electronics,South,Tripura,Agra,10,13840,5,131480,66620.69,64859.31,Cash,Delivered,Rao and Sons,igupta@kala.org,44,No,0
ORD1778,6/7/2026,14-06-2026,CUST954,Fariq Khurana,Consumer,PROD930,Rice Bag,Grocery,South,Meghalaya,Kalyan-Dombivli,7,2663,15,15844.85,6576.25,9268.6,Credit Card,Pending,"Madan, Chaudhary and Narayanan",udant74@suri-deep.net,46,No,0
ORD1779,12/9/2023,12/12/2023,CUST217,Hredhaan Bajwa,Consumer,PROD711,Pen,Office Supplies,East,Odisha,Mysore,8,1127,5,8565.2,4327.27,4237.93,Credit Card,Cancelled,Bhakta-Oak,patrick26@sankaran-setty.biz,1,Yes,32
ORD1780,14-02-2025,17-02-2025,CUST151,Omaja Rajan,Home Office,PROD573,Notebook,Office Supplies,North,Chhattisgarh,Purnia,10,4608,10,41472,27050.13,14421.87,Cash,Returned,Chatterjee-Soni,jagdish04@vohra.com,46,No,0
ORD1781,15-07-2025,20-07-2025,CUST669,Wyatt Warrior,Consumer,PROD754,Pen,Office Supplies,North,Manipur,Unnao,9,7423,10,60126.3,21049.47,39076.83,Cash,Delivered,Bora-Sankaran,matthewloyal@konda.net,22,No,0
ORD1782,28-10-2025,30-10-2025,CUST975,Amruta Pillai,Home Office,PROD820,Rice Bag,Grocery,South,Telangana,Shimoga,8,1584,10,11404.8,6075.54,5329.26,Credit Card,Cancelled,"Bandi, Krishnamurthy and Ahluwalia",benhritik@dugal-kalita.com,48,No,0
ORD1783,11/8/2025,11/10/2025,CUST473,Jonathan Gera,Corporate,PROD144,File Folder,Office Supplies,South,Himachal Pradesh,Kurnool,9,6003,20,43221.6,20762.8,22458.8,Cash,Pending,"Chokshi, Tiwari and Agrawal",karakiaan@pal.com,23,No,0
ORD1784,16-01-2025,19-01-2025,CUST704,Anjali Dora,Corporate,PROD481,Notebook,Office Supplies,North,Assam,Bilaspur,2,5460,20,8736,3011.21,5724.79,UPI,Cancelled,Patel Ltd,rajeshrisekhon@johal-nagarajan.com,6,Yes,36
ORD1785,13-06-2025,20-06-2025,CUST550,Urishilla Madan,Corporate,PROD784,Mouse,Electronics,North,Punjab,Bongaigaon,6,4499,0,26994,9757.79,17236.21,Credit Card,Pending,"Shere, Parmer and Om",samesh98@lanka.net,49,No,0
ORD1786,2/6/2025,2/7/2025,CUST782,Abeer Behl,Corporate,PROD376,Calculator,Office Supplies,West,Bihar,Satara,7,14302,10,90102.6,35962.91,54139.69,Cash,Delivered,"Bumb, Bora and Srinivas",vedadugar@dalia-lal.com,46,No,0
ORD1787,26-05-2025,29-05-2025,CUST551,Samar Bajwa,Corporate,PROD110,Calculator,Office Supplies,North,Nagaland,Patiala,6,8651,10,46715.4,20805.64,25909.76,Credit Card,Returned,Padmanabhan Inc,muttihardik@rana.com,13,No,0
ORD1788,12/3/2024,12/9/2024,CUST913,Shivani Dhawan,Consumer,PROD465,Bookshelf,Furniture,South,Bihar,Panchkula,10,2512,15,21352,8045.22,13306.78,Net Banking,Delivered,"Chandra, Subramanian and Goswami",inagi@parmer-upadhyay.info,29,No,0
ORD1789,26-04-2025,5/2/2025,CUST459,Jairaj Nanda,Consumer,PROD784,Bookshelf,Furniture,North,Meghalaya,Nagpur,7,5454,20,30542.4,13956.86,16585.54,Net Banking,Returned,Pillai Inc,osandhu@saraf.com,38,No,0
ORD1790,16-12-2023,20-12-2023,CUST111,Ojasvi Om,Consumer,PROD258,Keyboard,Electronics,North,Maharashtra,Haridwar,5,10103,15,42937.75,20779.19,22158.56,UPI,Delivered,Shenoy Ltd,charan82@korpal.com,15,No,0
ORD1791,3/11/2025,17-03-2025,CUST303,Harrison Khalsa,Home Office,PROD498,Calculator,Office Supplies,West,Chhattisgarh,Danapur,1,5970,20,4776,3482.39,1293.61,Credit Card,Returned,Khatri-Sahota,owen80@chaudhuri.com,23,No,0
ORD1792,4/1/2026,4/8/2026,CUST674,Victor Sandhu,Home Office,PROD938,Bookshelf,Furniture,West,Rajasthan,Udupi,1,11006,20,8804.8,5189.94,3614.86,Cash,Delivered,Misra-Garg,siddharthwalla@sibal.com,5,Yes,37
ORD1793,16-02-2026,19-02-2026,CUST695,Dhruv Sethi,Corporate,PROD446,Study Table,Furniture,North,Odisha,Kottayam,7,9573,0,67011,34323.56,32687.44,Cash,Delivered,"Deshpande, Deep and Sharma",wakeeta97@pillay-kar.com,4,Yes,24
ORD1794,23-08-2023,24-08-2023,CUST411,Ronith Doshi,Consumer,PROD597,Office Chairs,Furniture,West,Andhra Pradesh,Nangloi Jat,4,11816,20,37811.2,24957,12854.2,Cash,Delivered,Koshy LLC,ranveer13@bassi.com,47,No,0
ORD1795,6/4/2026,6/11/2026,CUST829,Aryan Narula,Corporate,PROD877,Rice Bag,Grocery,North,Telangana,Tirupati,7,12392,15,73732.4,24732.56,48999.84,Credit Card,Returned,Taneja-Dubey,pranitdhingra@chacko.biz,36,No,0
ORD1796,10/9/2023,15-10-2023,CUST780,Idika Mital,Consumer,PROD488,Cooking Oil,Grocery,South,Maharashtra,Jalgaon,6,10293,0,61758,45769.36,15988.64,Credit Card,Cancelled,Bakshi-Nayak,leela84@dayal.info,2,Yes,36
ORD1797,1/12/2025,13-01-2025,CUST396,Eesha Wali,Corporate,PROD618,Headphones,Electronics,West,Nagaland,Bijapur,5,5625,20,22500,17539.81,4960.19,Cash,Pending,Vaidya Ltd,wriddhishbasak@ray-shukla.org,45,No,0
ORD1798,3/7/2024,14-03-2024,CUST914,Karan Panchal,Consumer,PROD174,Pen,Office Supplies,North,Gujarat,Akola,7,3420,20,19152,13073.69,6078.31,Credit Card,Cancelled,"Sane, Swaminathan and Bath",madhavi16@lalla.org,12,No,0
ORD1799,3/8/2026,3/11/2026,CUST582,Bhavika Parekh,Home Office,PROD873,Notebook,Office Supplies,North,Karnataka,Panipat,4,5997,0,23988,10842.44,13145.56,Credit Card,Returned,Madan and Sons,ekantika01@raja.com,42,No,0
ORD1800,5/10/2026,17-05-2026,CUST466,Nitara Palan,Home Office,PROD521,Study Table,Furniture,North,Meghalaya,Malegaon,8,3097,15,21059.6,9711.38,11348.22,Net Banking,Pending,Agate-Edwin,rradhakrishnan@bhat.com,11,No,0
ORD1801,24-04-2025,25-04-2025,CUST441,Yashica Chandran,Consumer,PROD936,Mouse,Electronics,West,Gujarat,Jalgaon,4,5696,10,20505.6,13958.57,6547.03,Net Banking,Cancelled,Pingle PLC,sarthaksandhu@behl.com,33,No,0
ORD1802,23-05-2026,26-05-2026,CUST405,Yasti Nagarajan,Home Office,PROD321,Laptop,Electronics,South,Arunachal Pradesh,Singrauli,8,2088,20,13363.2,10250.84,3112.36,Cash,Cancelled,"Andra, Munshi and Dutta",bhatisha@atwal-divan.info,46,No,0
ORD1803,22-07-2025,23-07-2025,CUST300,Charita Chadha,Home Office,PROD688,File Folder,Office Supplies,East,Manipur,Adoni,2,13483,0,26966,9188.76,17777.24,Credit Card,Cancelled,Andra-Baria,rayaansaraf@karnik.com,28,No,0
ORD1804,4/6/2026,4/7/2026,CUST808,Ekbal Cheema,Consumer,PROD975,Stapler,Office Supplies,South,Haryana,Chandigarh,7,915,5,6084.75,2271.25,3813.5,Net Banking,Pending,"Sehgal, Saxena and Mutti",sanya77@singh.net,42,No,0
ORD1805,30-01-2026,2/1/2026,CUST939,Banjeet Nagy,Consumer,PROD808,Cooking Oil,Grocery,East,Goa,Jamnagar,2,4582,20,7331.2,4550.47,2780.73,Cash,Pending,Menon-Samra,miyengar@sarraf.net,38,No,0
ORD1806,27-05-2025,6/1/2025,CUST359,Deepa Pau,Corporate,PROD284,Dining Table,Furniture,North,Uttarakhand,Ujjain,4,10827,0,43308,23898.21,19409.79,Cash,Delivered,"Solanki, Vora and Jha",ekiya20@prakash-palla.com,10,No,0
ORD1807,18-11-2025,22-11-2025,CUST330,Manan Choudhary,Home Office,PROD739,Keyboard,Electronics,South,Bihar,Saharanpur,3,13013,10,35135.1,26512.38,8622.72,Credit Card,Pending,"Dube, Dewan and Tank",btripathi@bir-koshy.com,26,No,0
ORD1808,3/6/2024,13-03-2024,CUST187,Jeet Lad,Consumer,PROD741,Stapler,Office Supplies,North,Jharkhand,Nagpur,2,14969,20,23950.4,8377.76,15572.64,Net Banking,Cancelled,Patel-Pillay,isaiah81@roy-mangal.net,18,No,0
ORD1809,9/1/2025,9/8/2025,CUST993,Vivaan Sarin,Corporate,PROD882,Rice Bag,Grocery,East,Tripura,Ranchi,5,11976,0,59880,33886.58,25993.42,Net Banking,Pending,"Dhaliwal, Mall and Ahluwalia",satheupma@luthra.biz,1,Yes,23
ORD1810,17-07-2024,20-07-2024,CUST816,Vrinda Kar,Consumer,PROD512,Sofa,Furniture,North,Gujarat,Indore,7,3831,20,21453.6,14490.29,6963.31,UPI,Returned,Banerjee-Garde,koshyquincy@minhas.info,13,No,0
ORD1811,26-10-2023,31-10-2023,CUST628,Yashodhara Agate,Home Office,PROD992,Monitor,Electronics,West,Tamil Nadu,Aurangabad,1,1098,0,1098,645.84,452.16,UPI,Returned,Munshi-Murty,gshanker@agrawal-chaudry.com,37,No,0
ORD1812,5/4/2026,5/10/2026,CUST573,Sai Parekh,Home Office,PROD422,Pen,Office Supplies,South,Punjab,Satna,2,5245,15,8916.5,4034.05,4882.45,Credit Card,Cancelled,"Narula, Bahri and Pingle",wboase@rajan.com,33,No,0
ORD1813,31-05-2026,6/1/2026,CUST780,Mitesh Shah,Consumer,PROD431,Monitor,Electronics,East,Uttar Pradesh,Bhatpara,2,377,0,754,368.19,385.81,UPI,Returned,Date Group,maanav11@konda.com,20,No,0
ORD1814,23-06-2026,26-06-2026,CUST221,Ojas Bhatt,Home Office,PROD611,Rice Bag,Grocery,South,Madhya Pradesh,Guntakal,10,5258,20,42064,27649.87,14414.13,Cash,Pending,Lalla-Mital,chasmum24@ramachandran-sane.com,4,Yes,38
ORD1815,8/11/2024,8/12/2024,CUST187,Anthony Dhillon,Home Office,PROD887,Rice Bag,Grocery,East,Goa,Panipat,7,12459,20,69770.4,29151.52,40618.88,Cash,Returned,Rattan-Dave,urvashi70@rajan-ranganathan.net,10,No,0
ORD1816,22-11-2025,27-11-2025,CUST348,Niharika Doctor,Corporate,PROD874,Cooking Oil,Grocery,North,Uttarakhand,Kamarhati,9,4949,10,40086.9,22638.7,17448.2,Net Banking,Delivered,Gupta-Bose,dalbir57@uppal-savant.net,50,No,0
ORD1817,23-09-2025,25-09-2025,CUST570,Praneel Sachdev,Corporate,PROD488,Bookshelf,Furniture,West,Uttarakhand,Ichalkaranji,4,14064,10,50630.4,36234.87,14395.53,Cash,Delivered,D’Alia-Khanna,doradalbir@sankar.com,42,No,0
ORD1818,14-03-2026,17-03-2026,CUST259,Leela Prabhu,Consumer,PROD322,Stapler,Office Supplies,South,Himachal Pradesh,Sambhal,9,2710,15,20731.5,12221.34,8510.16,Credit Card,Returned,Murthy Ltd,kraman@brahmbhatt.com,41,No,0
ORD1819,9/10/2023,13-09-2023,CUST815,Naksh Bora,Home Office,PROD156,Rice Bag,Grocery,North,Madhya Pradesh,Pallavaram,2,6846,15,11638.2,4261.65,7376.55,Credit Card,Returned,Pradhan Group,chanakya32@iyer.net,43,No,0
ORD1820,29-08-2025,9/5/2025,CUST320,Gagan Krishnamurthy,Home Office,PROD853,Headphones,Electronics,East,Himachal Pradesh,Kanpur,1,5670,5,5386.5,4009.51,1376.99,Cash,Returned,Gandhi LLC,gangulyvarenya@soni-lad.biz,48,No,0
ORD1821,23-08-2024,30-08-2024,CUST189,Sneha Chaudhry,Home Office,PROD796,Headphones,Electronics,North,Kerala,Gorakhpur,5,3428,20,13712,8720.09,4991.91,Credit Card,Returned,Bhatt-Ray,harini27@srinivas.biz,13,No,0
ORD1822,7/3/2026,7/8/2026,CUST525,Yug Borra,Corporate,PROD162,Monitor,Electronics,East,Punjab,Tiruchirappalli,2,2408,10,4334.4,1500.94,2833.46,Net Banking,Delivered,Gandhi-Apte,lagate@chokshi.com,8,Yes,42
ORD1823,6/10/2024,16-06-2024,CUST723,Vyanjana Kannan,Home Office,PROD450,Rice Bag,Grocery,South,Maharashtra,Mira-Bhayandar,7,6569,0,45983,29346.35,16636.65,Credit Card,Pending,"Ratti, Nayar and Deo",ryanpatla@sachdev.com,19,No,0
ORD1824,11/4/2025,11/8/2025,CUST933,Mahika Bhatia,Home Office,PROD854,Notebook,Office Supplies,South,Assam,Darbhanga,10,9141,0,91410,66346.4,25063.6,Net Banking,Delivered,Sagar-Taneja,yadavi13@solanki.com,8,Yes,36
ORD1825,6/9/2025,13-06-2025,CUST607,Maanav Gill,Consumer,PROD565,Monitor,Electronics,West,West Bengal,Chennai,7,1785,10,11245.5,3550.03,7695.47,UPI,Delivered,"Bala, Apte and Andra",horavrishti@nigam.com,42,No,0
ORD1826,6/6/2024,6/11/2024,CUST879,Vedika Mani,Corporate,PROD474,Mouse,Electronics,West,West Bengal,Bhilai,4,5032,15,17108.8,10774.33,6334.47,Net Banking,Delivered,Dewan-Devi,gulatihemangini@khosla-agate.com,50,No,0
ORD1827,23-04-2024,25-04-2024,CUST162,Dipta Dugar,Corporate,PROD691,Cooking Oil,Grocery,South,Odisha,Secunderabad,8,1446,20,9254.4,4958.07,4296.33,Net Banking,Delivered,Kohli Group,lbir@kadakia.biz,26,No,0
ORD1828,9/6/2025,9/8/2025,CUST635,Qadim Chanda,Corporate,PROD156,File Folder,Office Supplies,East,Uttarakhand,Panihati,1,3890,15,3306.5,2228.77,1077.73,Cash,Returned,"Ganguly, Ram and Nagarajan",harini79@sankaran-patel.com,8,Yes,50
ORD1829,14-08-2025,20-08-2025,CUST819,Radhika Bumb,Consumer,PROD319,Headphones,Electronics,North,Tripura,Sri Ganganagar,6,13192,15,67279.2,39931.26,27347.94,Cash,Pending,Som Ltd,rajurishi@kalla.com,40,No,0
ORD1830,19-06-2026,24-06-2026,CUST247,Chakradev Iyengar,Home Office,PROD169,Cooking Oil,Grocery,South,Bihar,Bally,3,5824,20,13977.6,8094.33,5883.27,Net Banking,Returned,Shanker-Nanda,jack74@suri.org,21,No,0
ORD1831,8/1/2026,8/4/2026,CUST723,Rajeshri Saini,Consumer,PROD649,Mouse,Electronics,North,Punjab,Nanded,6,3026,5,17248.2,10409.66,6838.54,UPI,Delivered,Deo Group,mannandevansh@ramanathan.com,26,No,0
ORD1832,24-02-2024,28-02-2024,CUST502,Jacob Deshmukh,Consumer,PROD475,Rice Bag,Grocery,West,Madhya Pradesh,Nagercoil,9,7890,20,56808,29386.42,27421.58,Cash,Delivered,Banerjee-Char,gaurangi89@kari.biz,27,No,0
ORD1833,26-02-2024,3/4/2024,CUST823,Reyansh Chowdhury,Corporate,PROD184,Rice Bag,Grocery,North,Punjab,Ujjain,6,13152,20,63129.6,22163.22,40966.38,UPI,Pending,Din Ltd,vinaya81@prabhakar.com,37,No,0
ORD1834,15-02-2026,21-02-2026,CUST598,Forum Parmer,Consumer,PROD325,Rice Bag,Grocery,North,Odisha,Firozabad,7,1058,15,6295.1,2475.93,3819.17,Net Banking,Returned,Bedi LLC,odesai@mishra.com,38,No,0
ORD1835,7/11/2026,7/12/2026,CUST394,Nimrat Banerjee,Home Office,PROD332,Rice Bag,Grocery,West,Tamil Nadu,Kishanganj,5,2106,0,10530,6416.65,4113.35,Net Banking,Returned,Keer Ltd,sampathchristopher@sharma.com,22,No,0
ORD1836,31-05-2024,6/4/2024,CUST878,Tanveer Raghavan,Corporate,PROD234,Rice Bag,Grocery,East,Chhattisgarh,Sirsa,3,7641,15,19484.55,6071.58,13412.97,Credit Card,Delivered,"Guha, Loyal and Dyal",naggarwal@sekhon.com,27,No,0
ORD1837,28-01-2026,2/4/2026,CUST861,Baghyawati Prashad,Corporate,PROD636,Calculator,Office Supplies,South,Mizoram,Alwar,6,10262,15,52336.2,28806.19,23530.01,Credit Card,Returned,Bakshi-Bahl,menonaditya@srinivasan.com,18,No,0
ORD1838,12/6/2025,13-12-2025,CUST285,Avi Bath,Home Office,PROD752,Rice Bag,Grocery,West,Haryana,Bahraich,10,12645,5,120127.5,39557.91,80569.59,Credit Card,Delivered,"Swamy, Pradhan and Dey",ojasvi95@sachdeva.com,34,No,0
ORD1839,28-01-2026,2/1/2026,CUST370,Anirudh Butala,Corporate,PROD348,Headphones,Electronics,North,Himachal Pradesh,Katni,6,4484,0,26904,14704.12,12199.88,UPI,Pending,"Hans, Sagar and Kothari",subramanianpraneel@dhawan.net,3,Yes,28
ORD1840,25-02-2024,26-02-2024,CUST740,Hemangini Nazareth,Home Office,PROD478,Headphones,Electronics,West,Telangana,Delhi,9,11158,10,90379.8,66165.03,24214.77,UPI,Delivered,Bains-Karnik,bnath@agarwal.net,12,No,0
ORD1841,30-03-2026,31-03-2026,CUST140,Keya Kanda,Consumer,PROD107,Rice Bag,Grocery,South,Bihar,Bhimavaram,1,7568,0,7568,3532.93,4035.07,Net Banking,Returned,"Sridhar, Sandhu and Lall",elijah52@dhingra.biz,21,No,0
ORD1842,4/11/2026,16-04-2026,CUST923,George Murthy,Consumer,PROD306,Laptop,Electronics,South,Gujarat,Karnal,5,7350,15,31237.5,20684.3,10553.2,UPI,Pending,"Natarajan, Yogi and Lad",janyaghosh@yogi-merchant.org,18,No,0
ORD1843,17-03-2026,18-03-2026,CUST739,Panini Grover,Consumer,PROD598,Pen,Office Supplies,West,Chhattisgarh,Bhimavaram,4,9546,10,34365.6,15399.48,18966.12,UPI,Pending,Goel-Gokhale,charlessaini@bhattacharyya-bobal.com,12,No,0
ORD1844,6/1/2025,6/8/2025,CUST698,Saanvi Anand,Corporate,PROD568,Calculator,Office Supplies,East,Maharashtra,Belgaum,8,12115,15,82382,34163.28,48218.72,Cash,Cancelled,Pall-Badami,max72@korpal-hegde.com,15,No,0
ORD1845,12/12/2025,14-12-2025,CUST359,Rishi Chopra,Consumer,PROD887,Mouse,Electronics,South,Mizoram,Farrukhabad,4,13324,0,53296,32003.84,21292.16,Credit Card,Cancelled,Shan Inc,wvarkey@dhillon.net,22,No,0
ORD1846,9/7/2024,13-09-2024,CUST244,Anusha Dhawan,Consumer,PROD617,Office Chairs,Furniture,South,Sikkim,Ranchi,9,2648,15,20257.2,13421.6,6835.6,UPI,Pending,"Sarna, Chahal and Sidhu",revamukhopadhyay@dube.com,49,No,0
ORD1847,20-05-2026,22-05-2026,CUST657,Jonathan Vora,Corporate,PROD159,Sofa,Furniture,North,Tripura,Bijapur,7,11559,0,80913,39557.73,41355.27,UPI,Delivered,Balan Ltd,sagarxiti@dhillon-maharaj.com,24,No,0
ORD1848,27-03-2024,4/1/2024,CUST686,George Oak,Home Office,PROD178,Rice Bag,Grocery,East,Tripura,Bulandshahr,5,1690,20,6760,4538.46,2221.54,Net Banking,Returned,"Khalsa, Balakrishnan and Sangha",matthewmody@rajan-grover.info,35,No,0
ORD1849,15-08-2023,19-08-2023,CUST371,Damini Kothari,Home Office,PROD404,Cooking Oil,Grocery,East,Andhra Pradesh,Jamalpur,3,1269,0,3807,2886.36,920.64,Cash,Pending,Bhatnagar-Mital,aahana95@chacko-deol.com,38,No,0
ORD1850,24-06-2025,29-06-2025,CUST864,Lekha Pal,Corporate,PROD742,Notebook,Office Supplies,West,Bihar,Aurangabad,5,617,10,2776.5,2209.38,567.12,Net Banking,Pending,Mistry-Pal,sanya58@singhal.com,50,No,0
ORD1851,11/2/2024,11/6/2024,CUST352,Robert Keer,Consumer,PROD150,Notebook,Office Supplies,South,Rajasthan,Sambalpur,8,13459,0,107672,70182.16,37489.84,Net Banking,Returned,Dalal LLC,indiravora@apte-bhatti.org,33,No,0
ORD1852,27-07-2026,31-07-2026,CUST459,Gayathri Shroff,Home Office,PROD276,Cooking Oil,Grocery,West,Andhra Pradesh,Madanapalle,6,1905,10,10287,4020.45,6266.55,Credit Card,Delivered,"Mall, Dada and Badami",brindakalla@sagar.com,36,No,0
ORD1853,11/7/2025,11/9/2025,CUST509,Nilima Nazareth,Consumer,PROD200,Bookshelf,Furniture,East,Uttar Pradesh,Miryalaguda,10,6269,5,59555.5,19002.43,40553.07,Cash,Cancelled,Malhotra-Mani,gaurikala@dhar.com,16,No,0
ORD1854,23-05-2026,24-05-2026,CUST603,Devansh Sethi,Corporate,PROD719,Rice Bag,Grocery,East,Himachal Pradesh,Ambattur,9,12030,0,108270,57543.34,50726.66,Cash,Delivered,Shanker Group,ewason@sankar.com,3,Yes,36
ORD1855,9/7/2025,9/12/2025,CUST537,Avni Lalla,Consumer,PROD497,Study Table,Furniture,North,Himachal Pradesh,Kolhapur,4,4180,0,16720,10719.01,6000.99,UPI,Cancelled,"Mandal, Chaudry and Iyer",yashodharasampath@buch-ray.net,21,No,0
ORD1856,15-09-2025,16-09-2025,CUST387,Mugdha Kant,Consumer,PROD425,Dining Table,Furniture,South,Uttarakhand,Raipur,4,9409,5,35754.2,15268.71,20485.49,Net Banking,Delivered,"Vasa, D’Alia and Rao",yoshita57@chander.org,28,No,0
ORD1857,22-07-2024,24-07-2024,CUST788,Jasmit Dutt,Corporate,PROD121,Mouse,Electronics,East,Karnataka,Ramgarh,4,10461,0,41844,19279.94,22564.06,UPI,Cancelled,"Chahal, Borde and Apte",xbassi@lad-rama.com,19,No,0
ORD1858,17-08-2023,22-08-2023,CUST868,Aradhana Soni,Corporate,PROD464,Monitor,Electronics,South,Punjab,Agartala,4,14308,0,57232,31113.87,26118.13,Cash,Cancelled,Datta Group,nitesh30@chhabra.com,0,Yes,45
ORD1859,5/8/2026,15-05-2026,CUST343,Naveen Rout,Corporate,PROD646,Rice Bag,Grocery,East,Sikkim,Hindupur,9,8490,5,72589.5,56729.56,15859.94,Cash,Cancelled,Srivastava-Viswanathan,kaurnoah@madan.com,18,No,0
ORD1860,1/12/2026,13-01-2026,CUST366,Prisha Dani,Corporate,PROD513,File Folder,Office Supplies,North,Jharkhand,Bhilwara,6,1890,0,11340,5292.51,6047.49,Cash,Pending,"Brahmbhatt, Bains and Ray",jnarang@kuruvilla.com,43,No,0
ORD1861,22-09-2024,25-09-2024,CUST916,Arjun Lal,Consumer,PROD475,Monitor,Electronics,South,Karnataka,Machilipatnam,2,3965,0,7930,3600.81,4329.19,Net Banking,Returned,Bakshi PLC,gandhijonathan@ahluwalia-nadig.com,12,No,0
ORD1862,30-12-2023,1/4/2024,CUST517,Nirja Om,Corporate,PROD314,Cooking Oil,Grocery,North,Arunachal Pradesh,New Delhi,2,14962,20,23939.2,16500.42,7438.78,Cash,Returned,Bajaj-Loyal,gardekabir@mani-chakrabarti.com,2,Yes,21
ORD1863,25-02-2026,27-02-2026,CUST379,Harrison Wali,Home Office,PROD498,Laptop,Electronics,South,Nagaland,Bharatpur,10,9137,0,91370,56970.81,34399.19,Credit Card,Pending,Mitter and Sons,amruta73@vora.com,4,Yes,48
ORD1864,11/6/2025,11/9/2025,CUST583,Lila Nanda,Consumer,PROD173,Rice Bag,Grocery,North,Arunachal Pradesh,Dhule,3,1072,20,2572.8,1705.15,867.65,Credit Card,Delivered,Ranganathan and Sons,dalajachatterjee@radhakrishnan-chadha.biz,46,No,0
ORD1865,6/12/2026,19-06-2026,CUST360,Hredhaan Banerjee,Consumer,PROD336,Rice Bag,Grocery,West,Tamil Nadu,Bhubaneswar,8,8069,0,64552,21182.67,43369.33,Cash,Delivered,Babu Group,llal@ramachandran-karnik.com,42,No,0
ORD1866,7/8/2024,7/12/2024,CUST756,Raagini Dhingra,Consumer,PROD234,Mouse,Electronics,East,Telangana,Jamshedpur,4,7963,5,30259.4,23558.92,6700.48,UPI,Returned,"Bhattacharyya, Parikh and Desai",yastimander@prashad.com,10,No,0
ORD1867,11/7/2023,13-11-2023,CUST933,Gaurav Bhalla,Consumer,PROD517,Calculator,Office Supplies,West,Gujarat,Cuttack,1,14020,5,13319,4383.28,8935.72,Credit Card,Returned,Ganesan-Issac,veerbabu@chauhan-sarin.com,37,No,0
ORD1868,27-02-2024,29-02-2024,CUST853,Kai Bail,Corporate,PROD196,Headphones,Electronics,North,Odisha,Faridabad,8,4636,10,33379.2,20012.66,13366.54,UPI,Cancelled,Kala-Din,vedadas@balan.com,43,No,0
ORD1869,30-05-2026,6/2/2026,CUST667,Darpan Parekh,Consumer,PROD399,Rice Bag,Grocery,North,Assam,Khandwa,7,2668,20,14940.8,5334.81,9605.99,Credit Card,Cancelled,Dhingra-Varkey,wdube@mand.com,29,No,0
ORD1870,10/8/2024,10/10/2024,CUST480,Veda Dass,Home Office,PROD135,Cooking Oil,Grocery,South,Madhya Pradesh,Barasat,9,3359,5,28719.45,22397.51,6321.94,UPI,Pending,"Batra, Dash and Wason",zinal35@sachdev.com,48,No,0
ORD1871,7/10/2026,13-07-2026,CUST247,Jack Som,Home Office,PROD128,Keyboard,Electronics,North,Meghalaya,Alappuzha,1,6348,15,5395.8,3143.63,2252.17,Credit Card,Cancelled,Khanna-Mani,bhavnapradhan@singh-date.com,8,Yes,30
ORD1872,14-06-2025,19-06-2025,CUST171,Vyanjana Manda,Home Office,PROD620,Rice Bag,Grocery,West,Tamil Nadu,Vijayawada,8,7042,5,53519.2,28177.98,25341.22,Cash,Cancelled,"Sem, Bassi and Bansal",munichanchal@rastogi.com,26,No,0
ORD1873,2/4/2025,2/10/2025,CUST452,Faraj Wadhwa,Consumer,PROD807,Calculator,Office Supplies,South,Karnataka,Bhalswa Jahangir Pur,7,14137,0,98959,66639.67,32319.33,UPI,Pending,"Seth, Dyal and Raj",alalla@shankar-bhatt.com,23,No,0
ORD1874,13-06-2026,20-06-2026,CUST467,Charles Minhas,Corporate,PROD281,Cooking Oil,Grocery,East,Mizoram,Bidhannagar,3,2522,10,6809.4,4152.32,2657.08,Cash,Cancelled,Kurian-Das,zashil48@sha-wali.com,18,No,0
ORD1875,5/3/2024,5/7/2024,CUST353,Bhavya Chhabra,Home Office,PROD653,Sofa,Furniture,North,Gujarat,Kalyan-Dombivli,6,5503,20,26414.4,12178.75,14235.65,Cash,Returned,Ramanathan PLC,vasanaparmar@shenoy.info,34,No,0
ORD1876,14-04-2025,17-04-2025,CUST255,Tarak Chadha,Corporate,PROD586,Calculator,Office Supplies,West,Karnataka,Korba,3,2037,15,5194.35,3183.41,2010.94,UPI,Cancelled,"Gala, Reddy and Kala",yhalder@ramachandran.com,31,No,0
ORD1877,26-03-2026,4/2/2026,CUST477,Pratyush Agarwal,Consumer,PROD341,Rice Bag,Grocery,North,Maharashtra,Sonipat,9,2008,15,15361.2,9485.48,5875.72,UPI,Returned,Bobal and Sons,fchoudhury@konda.net,7,Yes,30
ORD1878,5/5/2024,5/6/2024,CUST602,Jalsa Sachar,Corporate,PROD410,Bookshelf,Furniture,East,Telangana,Kamarhati,4,11777,10,42397.2,28779.05,13618.15,Credit Card,Delivered,"Sha, Mukhopadhyay and Chauhan",mammensanaya@rattan-sethi.com,24,No,0
ORD1879,22-05-2024,25-05-2024,CUST826,Raksha Rout,Corporate,PROD723,Laptop,Electronics,North,Andhra Pradesh,Munger,5,13584,5,64524,42180.8,22343.2,UPI,Pending,"Sodhi, Nagarajan and Pathak",rachana69@sachdeva.com,17,No,0
